Proton energy (MeV),Spectrum (MeV^-1),Spectrum error (MeV^-1)
1.8076076842105264,26961349939.43358,418639281.7830327
1.857779052631579,30473790513.141563,443432910.30139816
1.9079504210526315,29779438264.1527,439283126.5860715
1.958121789473684,25736393232.632294,411441508.34436166
2.008293157894737,19778092814.301315,366357911.86004996
2.0584645263157895,18457243797.75831,355319304.70814955
2.108635894736842,17192166995.695736,343874880.04279697
2.158807263157895,15523727776.661335,328428496.5457374
2.2089786315789475,16171078913.870481,333425732.48298013
2.25915,15340931129.836601,324999618.9145762
2.3093213684210525,12848687510.827568,300257323.4608481
2.359492736842105,10976674060.453411,279905785.7998979
2.4096641052631576,8897615072.638546,255599032.2911135
2.4598354736842105,8211293516.012794,246244658.56711945
2.510006842105263,6840537864.172145,227788750.8550656
2.560178210526316,5495638966.348057,208126926.67622927
2.6103495789473685,4892259389.948883,197968195.44300517
2.660520947368421,4326021313.452645,187922703.34863135
2.7106923157894736,3983333388.125415,181374193.13914675
2.760863684210526,3823505422.8763785,178109487.61379164
2.8110350526315786,4116383813.0222754,182351958.67741972
2.861206421052631,3361237775.06413,168885285.05619863
2.9113777894736845,2281342913.856007,148131427.86437377
2.961549157894737,1621814668.9574208,133615390.61824815
3.0117205263157896,1305436608.6125216,125801156.19246992
3.061891894736842,577523048.5791135,106512350.46704541
3.1120632631578946,329618043.93150276,98533963.06647903
3.162234631578947,457949844.7543267,101380294.49636683
3.2124059999999997,-55852588.318641365,83914540.77199402
3.262577368421052,-310645387.8439485,73764999.2761315
3.3127487368421056,-305548476.8467736,73523542.00217909
3.362920105263158,105336996.34003748,90441664.19378996
3.4130914736842106,-6396108.104729367,87239167.73765358
3.463262842105263,151058296.88394773,89849891.22507496
3.5134342105263157,-406460259.9967392,62261255.79445218
3.563605578947368,-258926768.99742532,62829863.53976253
3.6137769473684207,-434085289.5533601,47334184.7788018
3.663948315789473,-301855572.4297489,49536939.61724604
3.7141196842105266,-150184589.90693027,53339583.54654683
3.764291052631579,-58682424.34779682,54002212.47543499
3.8144624210526317,-227309922.52103215,38648200.032892875
3.864633789473684,-184858277.99045956,37242337.42393241
3.9148051578947367,3352971.362959741,46576788.95491589
3.9649765263157892,20582203.29831846,45806871.64637855
4.015147894736842,-47752452.24304435,40884016.60906058
4.065319263157894,-39074147.261138044,40884016.60906058
4.115490631578948,-121000833.47283281,34257967.8152267
4.165662,161746475.45369828,53005162.79814223
4.215833368421053,62036569.057908945,46957013.94906051
4.266004736842105,-139044199.8691008,30987497.815412253
4.316176105263158,-59395549.6481268,37716781.23142967
4.36634747368421,-189507950.6649747,24588333.092043836
4.416518842105263,-127886252.87127572,30987497.815412253
4.466690210526316,-156657089.45345953,27328404.3239127
4.516861578947369,-131530748.02616219,29817733.675402008
4.567032947368421,-165749354.12901917,25301186.017789483
4.617204315789474,-201530634.53950155,20658331.876941502
